Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,JPM,XOM,JNJ,VFIAX,VTSAX,VBTLX,VIMAX,VSMAX,VGSLX,VTIAX,GLD,SLV,USO,TLT,BND,BTC-USD,ETH-USD
2020-02-20,77.39277648925781,175.18174743652344,7.682765007019043,107.65499877929688,75.22773742675781,212.90919494628906,59.96066665649414,116.14940643310547,45.652069091796875,124.65460968017578,284.7268371582031,76.32644653320312,9.365337371826172,209.6234588623047,74.65802001953125,111.07621765136719,24.51845359802246,152.41000366210938,17.139999389648438,90.23999786376953,121.96856689453125,70.97919464111328,9608.4755859375,257.949462890625
2020-02-21,75.6410140991211,169.6438446044922,7.318661212921143,104.79850006103516,73.56498718261719,208.54347229003906,60.06666564941406,114.73015594482422,45.0953369140625,125.96524810791016,281.74359130859375,75.52259826660156,9.39026927947998,207.3599853515625,73.83518981933594,111.39990234375,24.410261154174805,154.6999969482422,17.280000686645508,89.27999877929688,123.10792541503906,71.1533432006836,9686.44140625,265.6006164550781
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,9663.181640625,262.33172607421875
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,9924.515625,273.754150390625
2020-02-24,72.04801177978516,162.32955932617188,6.801249027252197,100.4645004272461,70.41104888916016,199.1571044921875,55.58599853515625,111.64669799804688,42.982810974121094,123.36955261230469,272.32843017578125,73.03805541992188,9.423508644104004,201.3421630859375,71.65926361083984,109.82875061035156,23.544708251953125,156.08999633789062,17.399999618530273,85.91999816894531,124.94559478759766,71.37725067138672,9650.1748046875,265.2164306640625
2020-02-25,69.60760498046875,159.65084838867188,6.521762371063232,98.63700103759766,68.74779510498047,195.2378692626953,53.32733154296875,106.66249084472656,41.33548355102539,122.30416107177734,264.0901184082031,70.79100799560547,9.440129280090332,194.7607421875,69.23648834228516,106.89965057373047,23.195159912109375,153.3000030517578,16.709999084472656,83.19999694824219,125.61097717285156,71.43528747558594,9341.705078125,247.81759643554688
2020-02-26,70.71183776855469,161.64559936523438,6.661133289337158,98.97949981689453,68.9535903930664,195.66452026367188,51.91999816894531,106.98350524902344,40.42793655395508,121.4840316772461,263.0865783691406,70.40737915039062,9.423508644104004,192.5244598388672,68.27651977539062,105.73121643066406,23.211801528930664,153.97000122070312,16.68000030517578,81.5199966430664,124.94559478759766,71.39382934570312,8820.5224609375,225.68026733398438
2020-02-27,66.08950805664062,150.25619506835938,6.2903361320495605,94.21499633789062,65.20854949951172,188.2725372314453,45.266666412353516,102.53150939941406,37.995086669921875,117.6284408569336,251.51834106445312,67.3747787475586,9.448443412780762,184.87954711914062,65.78975677490234,100.0940933227539,22.57928466796875,154.0,16.469999313354492,78.23999786376953,126.30118560791016,71.47677612304688,8784.494140625,226.75338745117188
2020-02-28,66.05084991455078,153.89437866210938,6.725381851196289,94.1875,66.41358947753906,190.9713592529297,44.53266525268555,98.08792114257812,39.23057556152344,113.70526885986328,249.49295043945312,66.79933166503906,9.51755428314209,182.57962036132812,64.93036651611328,97.66239929199219,22.421154022216797,148.3800048828125,15.529999732971191,75.5999984741211,129.15347290039062,71.94944763183594,8672.455078125,226.760498046875
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,8599.5087890625,219.8485107421875
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,8562.4541015625,218.97059631347656
2020-03-02,72.20024108886719,164.13433837890625,6.883759498596191,97.69750213623047,68.74779510498047,194.9104461669922,49.574668884277344,102.658203125,41.09143829345703,118.3894271850586,260.97906494140625,69.69490051269531,9.500897407531738,189.55194091796875,66.80455780029297,101.94153594970703,22.770702362060547,149.1999969482422,15.5600004196167,79.36000061035156,128.2032012939453,71.90210723876953,8869.669921875,230.5697784423828
2020-03-03,69.9072036743164,156.2691650390625,6.6212897300720215,95.44950103759766,66.33772277832031,184.44259643554688,49.70066833496094,98.80599975585938,39.12380599975586,114.64376831054688,253.6622772216797,67.8223648071289,9.575838088989258,185.40675354003906,65.29607391357422,101.68891906738281,22.53767204284668,153.88999938964844,16.020000457763672,79.12000274658203,130.19366455078125,72.33419799804688,8787.7861328125,224.47962951660156
